city,district,street,place,location,remark,source,link,is_today,title,text,province
菏泽,巨野县,,太平镇欧庄村,"115.844388,35.350616",,山东省卫健委官网,http://wsjkw.shandong.gov.cn/ztzl/rdzt/qlzhfkgz/tzgg/202002/t20200209_2517629.html,0,,,山东省
菏泽,郓城县,,陈坡乡龚屯村,"115.725834,35.552025",,山东省卫健委官网,http://wsjkw.shandong.gov.cn/ztzl/rdzt/qlzhfkgz/tzgg/202002/t20200212_2519834.html,0,,,山东省
聊城,阳谷县,,侨润办事处工商局家属院,"115.798741,36.118275",,齐鲁晚报,https://mp.weixin.qq.com/s/-kCKCLdhNG52XnvC4MKkEg,0,,,山东省
聊城,阳谷县,,侨润街道东润紫金苑,"115.795094,36.125611",,山东省卫健委官网,http://wsjkw.shandong.gov.cn/ztzl/rdzt/qlzhfkgz/tzgg/202002/t20200211_2518567.html,0,,,山东省
聊城,东昌府区,,蒋官屯街道前铺村,"116.03284,36.457996",,山东省卫健委官网,http://wsjkw.shandong.gov.cn/ztzl/rdzt/qlzhfkgz/tzgg/202002/t20200211_2518567.html,0,,,山东省
聊城,东昌府区,,古楼办事处回民小区,"115.980069,36.446162",,齐鲁晚报,https://mp.weixin.qq.com/s/2fBwYRiwCr5qZnU_eKXPew,0,,,山东省
聊城,东昌府区,,振华超市闸口店,"115.989484,36.44365",,齐鲁晚报,https://mp.weixin.qq.com/s/GGeiv9zLDVP9t5CXddQAvw,0,,,山东省
聊城,东昌府区,,柳园街道唐庄回迁小区,"115.995968,36.440645",,齐鲁晚报,https://mp.weixin.qq.com/s/2fBwYRiwCr5qZnU_eKXPew,0,,,山东省
聊城,东昌府区,,育新街7号,"115.994207,36.454441",,齐鲁晚报,https://mp.weixin.qq.com/s/2fBwYRiwCr5qZnU_eKXPew,0,,,山东省
聊城,东昌府区,,古楼办事处望湖小区,"115.943882,36.432273",,齐鲁晚报,https://mp.weixin.qq.com/s/2fBwYRiwCr5qZnU_eKXPew,0,,,山东省
滨州,邹平市,,黄山街道办事处,"117.74993,36.85881",,齐鲁晚报,https://mp.weixin.qq.com/s/99IBrH7yBT2bi_k6CXWk1A,0,,,山东省
滨州,邹平市,,黛溪街道办事处,"117.728083,36.882514",,齐鲁晚报,https://mp.weixin.qq.com/s/99IBrH7yBT2bi_k6CXWk1A,1,,,山东省
滨州,邹平市,,韩店镇,"117.721,36.921414",,齐鲁晚报,https://mp.weixin.qq.com/s/99IBrH7yBT2bi_k6CXWk1A,0,,,山东省
滨州,阳信县,,水落坡镇,"117.763233,37.58655",,齐鲁晚报,https://mp.weixin.qq.com/s/99IBrH7yBT2bi_k6CXWk1A,1,,,山东省
滨州,无棣县,,海丰街道付家村,"117.562399,37.742842",,山东省卫健委官网,http://wsjkw.shandong.gov.cn/ztzl/rdzt/qlzhfkgz/tzgg/202002/t20200212_2519834.html,0,,,山东省
滨州,惠民县,,姜楼镇,"117.491696,37.225524",,齐鲁晚报,https://mp.weixin.qq.com/s/99IBrH7yBT2bi_k6CXWk1A,0,,,山东省
临沂,郯城县,,泉源乡,"118.439086,34.737201",,齐鲁晚报,https://mp.weixin.qq.com/s/BowMr0k90t8psMKEWMmshQ,0,,,山东省
临沂,郯城县,,龙域中央小区,"118.356859,34.623432",,山东省卫健委官网,http://wsjkw.shandong.gov.cn/ztzl/rdzt/qlzhfkgz/tzgg/202002/t20200210_2518042.html,0,,,山东省
临沂,郯城县,,马头镇,"118.308093,34.630844",,齐鲁晚报,https://mp.weixin.qq.com/s/BowMr0k90t8psMKEWMmshQ,0,,,山东省
临沂,郯城县,,郯城街道,"118.367881,34.630414",,齐鲁晚报,https://mp.weixin.qq.com/s/BowMr0k90t8psMKEWMmshQ,0,,,山东省
临沂,沂水县,,信合家园,"118.636373,35.763601",,山东省卫健委官网,http://wsjkw.shandong.gov.cn/ztzl/rdzt/qlzhfkgz/tzgg/202002/t20200210_2518042.html,0,,,山东省
临沂,沂水县,,许家湖镇,"118.622638,35.724541",,齐鲁晚报,https://mp.weixin.qq.com/s/BowMr0k90t8psMKEWMmshQ,0,,,山东省
临沂,沂水县,,道托镇,"118,688231,35.89496",,齐鲁晚报,https://mp.weixin.qq.com/s/BowMr0k90t8psMKEWMmshQ,0,,,山东省
临沂,临沭县,,临沭街道,"118.662712,34.91674",,齐鲁晚报,https://mp.weixin.qq.com/s/BowMr0k90t8psMKEWMmshQ,0,,,山东省
临沂,兰陵县,,卞庄街道,"118.078903,34.861095",,齐鲁晚报,https://mp.weixin.qq.com/s/BowMr0k90t8psMKEWMmshQ,0,,,山东省
临沂,费县,,探沂镇,"118.141822,35.205447",,齐鲁晚报,https://mp.weixin.qq.com/s/BowMr0k90t8psMKEWMmshQ,0,,,山东省
临沂,兰山区,,柳青街道润园小区,"118.364889,35.116303",,山东省卫健委官网,http://wsjkw.shandong.gov.cn/ztzl/rdzt/qlzhfkgz/tzgg/202002/t20200211_2518567.html,0,,,山东省
临沂,兰山区,,水利局家属院,"118.34512,35.0682",,山东省卫健委官网,http://wsjkw.shandong.gov.cn/ztzl/rdzt/qlzhfkgz/tzgg/202002/t20200210_2517830.html,0,,,山东省
临沂,兰山区,,五大道住宅区,"118.362064,35.041284",,山东省卫健委官网,http://wsjkw.shandong.gov.cn/ztzl/rdzt/qlzhfkgz/tzgg/202002/t20200210_2517830.html,0,,,山东省
临沂,兰山区,,农药厂家属院,"118.294152,35.068876",,山东省卫健委官网,http://wsjkw.shandong.gov.cn/ztzl/rdzt/qlzhfkgz/tzgg/202002/t20200210_2518042.html,0,,,山东省
临沂,兰山区,,滨河新天地,"118.314995,35.122201",,山东省卫健委官网,http://wsjkw.shandong.gov.cn/ztzl/rdzt/qlzhfkgz/tzgg/202002/t20200210_2518042.html,0,,,山东省
